zaman_unix,icao24,enlem,boylam,hiz,yon,dikey_hiz,geo_irtifa_m,baro_irtifa_m,zaman,ucus_numarasi,kalkis_havaalani,varis_havaalani,basinc_hpa,ti1_indeksi,edr_proxy
1547567979,a0044e,31.530063435182733,-100.61932983398435,124.38166561597072,292.10944834375164,0.0,6934.200000000001,6705.6,2019-01-15 15:59:39+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567980,a0044e,31.530063435182733,-100.61932983398435,124.38166561597072,292.10944834375164,0.0,6934.200000000001,6705.6,2019-01-15 15:59:40+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567981,a0044e,31.530063435182733,-100.61932983398435,124.38166561597072,292.10944834375164,0.0,6934.200000000001,6705.6,2019-01-15 15:59:41+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567982,a0044e,31.530063435182733,-100.61932983398435,124.38166561597072,292.10944834375164,0.0,6934.200000000001,6705.6,2019-01-15 15:59:42+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567983,a0044e,31.530063435182733,-100.61932983398435,124.38166561597072,292.10944834375164,0.0,6934.200000000001,6705.6,2019-01-15 15:59:43+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567984,a0044e,31.530063435182733,-100.61932983398435,124.38166561597072,292.10944834375164,0.0,6934.200000000001,6705.6,2019-01-15 15:59:44+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567985,a0044e,31.530063435182733,-100.61932983398435,124.38166561597072,292.10944834375164,0.0,6934.200000000001,6705.6,2019-01-15 15:59:45+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567986,a0044e,31.530063435182733,-100.61932983398435,124.38166561597072,292.10944834375164,0.0,6934.200000000001,6705.6,2019-01-15 15:59:46+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567987,a0044e,31.530063435182733,-100.61932983398435,124.38166561597072,292.10944834375164,0.0,6934.200000000001,6705.6,2019-01-15 15:59:47+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567988,a0044e,31.530063435182733,-100.61932983398435,124.38166561597072,292.10944834375164,0.0,6934.200000000001,6705.6,2019-01-15 15:59:48+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567989,a0044e,31.530063435182733,-100.61932983398435,124.38166561597072,292.10944834375164,0.0,6934.200000000001,6705.6,2019-01-15 15:59:49+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567990,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 15:59:50+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567991,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 15:59:51+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567992,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 15:59:52+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567993,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 15:59:53+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567994,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 15:59:54+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
